Date,NASDAQ,SP500,NASDAQ1,SP5001,FTSE1
27/3/2015,4332.86,2061.02,0.004078549,0.002368504,-0.005844561
26/3/2015,4315.26,2056.15,-0.003240716,-0.002377429,-0.013689029
25/3/2015,4329.29,2061.05,-0.022949776,-0.014558929,-0.004088494
24/3/2015,4430.98,2091.5,-0.003275193,-0.006139459,-0.002557654
23/3/2015,4445.54,2104.42,-0.002915753,-0.001726706,0.002164471
20/3/2015,4458.54,2108.06,0.007163139,0.008993572,0.008646568
19/3/2015,4426.83,2089.27,0.000979084,-0.004872589,0.002462132
18/3/2015,4422.5,2099.5,0.0107116,0.012158436,0.015736516
17/3/2015,4375.63,2074.28,0.001180651,-0.003320216,0.004923502
16/3/2015,4370.47,2081.19,0.01287863,0.013533652,0.009420526
13/3/2015,4314.9,2053.4,-0.00491902,-0.006074687,-0.003032051
12/3/2015,4336.23,2065.95,0.007165453,0.012601459,0.005891542
11/3/2015,4305.38,2040.24,-0.005474604,-0.001917658,0.002789879
10/3/2015,4329.08,2044.16,-0.019014319,-0.016961379,-0.025259943
9/3/2015,4412.99,2079.43,0.00312782,0.003944459,-0.005107208
6/3/2015,4399.23,2071.26,-0.011866417,-0.014173933,-0.007082214
5/3/2015,4452.06,2101.04,0.00150719,0.001196075,0.006055613
4/3/2015,4445.36,2098.53,-0.003009792,-0.004388504,0.004369221
3/3/2015,4458.78,2107.78,-0.005413725,-0.004538606,-0.007420108
2/3/2015,4483.05,2117.39,0.009543605,0.00612497,-0.000878115
27/2/2015,4440.67,2104.5,-0.004840586,-0.002956309,-0.000431673
26/2/2015,4462.27,2110.74,0.004882234,-0.001475973,0.002061885
25/2/2015,4440.59,2113.86,-0.002345525,-0.000765784,-0.002043283
24/2/2015,4451.03,2115.48,0.000346107,0.002758738,0.005410723
23/2/2015,4449.49,2109.66,0.001449455,-0.000303274,-0.000433827
20/2/2015,4443.05,2110.3,0.007069581,0.006126487,0.003817736
19/2/2015,4411.86,2097.45,0.004771221,-0.001062067,-0.001333701
17/2/2015,4385.34,2100.34,0.000298812,0.001597528,0.005979204
13/2/2015,4384.03,2096.99,0.008293525,0.004074734,0.006648995
12/2/2015,4347.97,2088.48,0.011795834,0.00964453,0.001451996
11/2/2015,4297.28,2068.53,0.003765335,-2.90E-05,-0.001596111
10/2/2015,4281.16,2068.59,0.015433731,0.010675513,-0.001184695
9/2/2015,4216.09,2046.74,-0.002977288,-0.004247204,-0.00236379
6/2/2015,4228.68,2055.47,-0.006461193,-0.003418149,-0.001820592
5/2/2015,4256.18,2062.52,0.008286743,0.010291402,0.000860058
4/2/2015,4221.2,2041.51,-0.00187981,-0.004156037,-0.001717163
3/2/2015,4229.15,2050.03,0.00968345,0.014439469,0.013151299
2/2/2015,4188.59,2020.85,0.009680771,0.012962471,0.004918956
30/1/2015,4148.43,1994.99,-0.007873055,-0.01299196,-0.008985992
29/1/2015,4181.35,2021.25,0.009895227,0.009534703,-0.002241463
28/1/2015,4140.38,2002.16,-0.006030489,-0.013495602,0.00209936
27/1/2015,4165.5,2029.55,-0.025778115,-0.013387844,-0.005954118
26/1/2015,4275.72,2057.09,-0.000565666,0.002568451,0.002868517
23/1/2015,4278.14,2051.82,0.00182186,-0.005491603,0.005326193
22/1/2015,4270.36,2063.15,0.018670878,0.015269768,0.010196195
21/1/2015,4192.09,2032.12,0.005005742,0.004731651,0.016298847
20/1/2015,4171.21,2022.55,0.007018111,0.00154995,0.005253967
16/1/2015,4142.14,2019.42,0.012834839,0.0134242,0.00792454
15/1/2015,4089.65,1992.67,-0.013553345,-0.009247888,0.017265399
14/1/2015,4145.84,2011.27,-0.004886947,-0.005813063,-0.023493626
13/1/2015,4166.2,2023.03,-0.000904083,-0.002578565,0.006275571
12/1/2015,4169.97,2028.26,-0.010279402,-0.008093662,4.6146E-05
9/1/2015,4213.28,2044.81,-0.00643077,-0.008403891,-0.010487062
8/1/2015,4240.55,2062.14,0.019362981,0.017888346,0.023396367
7/1/2015,4160,2025.9,0.011961088,0.011629823,0.008371947
6/1/2015,4110.83,2002.61,-0.012047701,-0.008893486,-0.007900642
5/1/2015,4160.96,2020.58,-0.016377321,-0.018278107,-0.019945631
2/1/2015,4230.24,2058.2,-0.001425779,-0.000339987,-0.002787043
31/12/2014,4236.28,2058.9,-0.010758112,-0.010310765,0.002917367
30/12/2014,4282.35,2080.35,-0.00702354,-0.004888619,-0.013039873
29/12/2014,4312.64,2090.57,-0.000336108,0.000861751,0.003570402
24/12/2014,4283.1,2081.88,0.000887996,-0.000139278,0.001773211
23/12/2014,4279.3,2082.17,-0.003346787,0.001746418,0.003269117
22/12/2014,4293.67,2078.54,0.002776883,0.003810398,0.004797335
19/12/2014,4281.78,2070.65,0.003282745,0.004570087,0.012264151
18/12/2014,4267.77,2061.23,0.024650068,0.024015222,0.02043715
17/12/2014,4165.1,2012.89,0.018461463,0.020352403,0.000742285
16/12/2014,4089.6,1972.74,-0.016310636,-0.008489016,0.024115678
15/12/2014,4157.41,1989.63,-0.009970757,-0.006342611,-0.018712504
12/12/2014,4199.28,2002.33,-0.011115088,-0.016213587,-0.02493152
11/12/2014,4246.48,2035.33,0.00511495,0.004535718,-0.005892308
10/12/2014,4224.87,2026.14,-0.016252704,-0.016350943,-0.004517957
9/12/2014,4294.67,2059.82,0.003816901,-0.000237828,-0.021387249
8/12/2014,4278.34,2060.31,-0.007707169,-0.007256537,-0.010470428
5/12/2014,4311.57,2075.37,-8.35E-05,0.001665122,0.009491871
4/12/2014,4311.93,2071.92,-0.000231861,-0.001161821,-0.005538517
3/12/2014,4312.93,2074.33,0.001618687,0.003764729,-0.003782204
2/12/2014,4305.96,2066.55,0.00423293,0.006384409,0.012874827
1/12/2014,4287.81,2053.44,-0.011521996,-0.006829306,-0.00984738
28/11/2014,4337.79,2067.56,0.004585467,-0.002542418,-0.000118987
26/11/2014,4317.99,2072.83,0.006939926,0.002805958,-0.000282272
25/11/2014,4288.23,2067.03,0.00091263,-0.001150086,0.000193171
24/11/2014,4284.32,2069.41,0.007762295,0.002864066,-0.003110742
21/11/2014,4251.32,2063.5,0.002175814,0.005236877,0.010765246
20/11/2014,4242.09,2052.75,0.004601365,0.001967082,-0.002643132
19/11/2014,4222.66,2048.72,-0.004603754,-0.001501121,-0.001863141
18/11/2014,4242.19,2051.8,0.006739776,0.005133933,0.005560552
17/11/2014,4213.79,2041.32,-0.002650894,0.000735359,0.002644867
14/11/2014,4224.99,2039.82,0.002731709,0.000240275,0.002848316
13/11/2014,4213.48,2039.33,0.004309482,0.000529866,0.003705945
12/11/2014,4195.4,2038.25,0.001967921,-0.00070109,-0.002474575
11/11/2014,4187.16,2039.68,0.002684419,0.000696673,0.002435225
10/11/2014,4175.95,2038.26,0.003713496,0.003120202,0.006715191
7/11/2014,4160.5,2031.92,-0.000859734,0.000349545,0.002442301
6/11/2014,4164.08,2031.21,0.002602768,0.003775506,0.001850408
5/11/2014,4153.27,2023.57,-0.000712184,0.005700512,0.013185621
4/11/2014,4156.23,2012.1,-0.003130037,-0.002829801,-0.005240444
3/11/2014,4169.28,2017.81,0.002662203,-0.000118927,-0.008936073
31/10/2014,4158.21,2018.05,0.014039272,0.011731381,0.01282567
30/10/2014,4100.64,1994.65,0.002466661,0.006230137,0.001502967
29/10/2014,4090.55,1982.3,-0.003915619,-0.001385356,0.008075349
28/10/2014,4106.63,1985.05,0.014980153,0.011939051,0.006081559
27/10/2014,4046.02,1961.63,0.000989604,-0.001501593,-0.003944464
24/10/2014,4042.02,1964.58,0.007414755,0.007053444,-0.004751371
23/10/2014,4012.27,1950.82,0.015870002,0.012303397,0.003047018
22/10/2014,3949.59,1927.11,-0.005489262,-0.007299308,0.00429986
21/10/2014,3971.39,1941.28,0.026177753,0.019574477,0.016786073
20/10/2014,3870.08,1904.01,0.014312785,0.009142657,-0.00684595
17/10/2014,3815.47,1886.76,0.013329686,0.012884107,0.018463823
16/10/2014,3765.28,1862.76,-0.005464914,0.000144967,-0.002527529
15/10/2014,3785.97,1862.49,-0.006424438,-0.008100336,-0.028329188
14/10/2014,3810.45,1877.7,0.000643382,0.001578886,0.004162609
13/10/2014,3808,1874.74,-0.016239285,-0.016467922,0.004132492
10/10/2014,3870.86,1906.13,-0.024805256,-0.011451035,-0.014288157
9/10/2014,3969.32,1928.21,-0.017767352,-0.020661388,-0.007759711
8/10/2014,4041.12,1968.89,0.020848332,0.01746163,-0.002062935
7/10/2014,3958.59,1935.1,-0.014361584,-0.015126068,-0.010375246
6/10/2014,4016.27,1964.82,-0.002741284,-0.00156512,0.005484153
3/10/2014,4027.31,1967.9,0.010396726,0.01116552,0.012642715
2/10/2014,3985.87,1946.17,0.000283582,5.14E-06,-0.016942432
1/10/2014,3984.74,1946.16,-0.015979948,-0.013248559,-0.009844927
30/9/2014,4049.45,1972.29,0.000560884,-0.002785924,-0.003595823
29/9/2014,4047.18,1977.8,-0.001613333,-0.002546839,-0.000421091
26/9/2014,4053.72,1982.85,0.01145261,0.008575832,0.001460909
25/9/2014,4007.82,1965.99,-0.021124439,-0.016168743,-0.00993096
24/9/2014,4094.31,1998.3,0.010548997,0.007832477,0.004523599
23/9/2014,4051.57,1982.77,-0.00237859,-0.005776492,-0.014394118
22/9/2014,4061.23,1994.29,-0.009477841,-0.008013331,-0.009403472
19/9/2014,4100.09,2010.4,-0.000728721,-0.000477289,0.002727553
18/9/2014,4103.08,2011.36,0.00724426,0.00489116,0.005662965
17/9/2014,4073.57,2001.57,0.001548951,0.001295661,-0.001663673
16/9/2014,4067.27,1998.98,0.009275687,0.007484389,-0.001763617
15/9/2014,4029.89,1984.13,-0.009667677,-0.000710134,-0.000411341
12/9/2014,4069.23,1985.54,-0.005722454,-0.005962602,0.001088299
11/9/2014,4092.65,1997.45,-0.000566549,0.0008819,-0.004465528
10/9/2014,4094.97,1995.69,0.008146474,0.003646074,0.000161078
9/9/2014,4061.88,1988.44,-0.008201745,-0.00654496,-0.000848598
8/9/2014,4095.47,2001.54,0.001356995,-0.003073153,-0.002961299
5/9/2014,4089.92,2007.71,0.005850772,0.005035917,-0.003329456
4/9/2014,4066.13,1997.65,-0.001186452,-0.001534448,0.00064013
3/9/2014,4070.96,2000.72,-0.006067176,-0.000779112,0.006501494
2/9/2014,4095.81,2002.28,0.003245513,-0.000544083,0.000571403
29/8/2014,4082.56,2003.37,0.004006128,0.003320412,0.002057069
28/8/2014,4066.27,1996.74,-0.001696463,-0.001689899,-0.003645307
27/8/2014,4073.18,2000.12,0.000370855,5.00E-05,0.001157882
26/8/2014,4071.67,2000.02,0.001030122,0.001051093,0.00701076
22/8/2014,4052.75,1988.4,0.001413382,-0.001992602,-0.000354102
21/8/2014,4047.03,1992.37,0.001564082,0.002949897,0.003286211
20/8/2014,4040.71,1986.51,0.00014356,0.002477796,-0.003510687
19/8/2014,4040.13,1981.6,0.004882477,0.005000659,0.005636895
18/8/2014,4020.5,1971.74,0.008273333,0.008531707,0.00780374
15/8/2014,3987.51,1955.06,0.0046358,-6.14E-05,0.000568411
14/8/2014,3969.11,1955.18,0.005041527,0.004345771,0.004296423
13/8/2014,3949.2,1946.72,0.01125926,0.006707175,0.003663832
12/8/2014,3905.23,1933.75,-0.001337439,-0.001636619,-6.03064E-05
11/8/2014,3910.46,1936.92,0.005753468,0.002759385,0.009958279
8/8/2014,3888.09,1931.59,0.007815052,0.011531392,-0.004547246
7/8/2014,3857.94,1909.57,-0.004214988,-0.005556597,-0.00584672
6/8/2014,3874.27,1920.24,-0.000172906,1.56E-05,-0.006928545
5/8/2014,3874.94,1920.21,-0.008654897,-0.009685455,0.000748783
4/8/2014,3908.77,1938.99,0.007500638,0.00718905,-0.000254521
1/8/2014,3879.67,1925.15,-0.003296082,-0.002859111,-0.007563038
31/7/2014,3892.5,1930.67,-0.021018242,-0.019999289,-0.006392654
30/7/2014,3976.07,1970.07,0.004304085,6.09E-05,-0.005053027
29/7/2014,3959.03,1969.95,-0.002069449,-0.004527745,0.002902138
28/7/2014,3967.24,1978.91,0.000522046,0.00028812,-0.000515342
25/7/2014,3965.17,1978.34,-0.004524012,-0.004849143,-0.0043832
24/7/2014,3983.19,1987.98,-0.000752598,0.000488171,0.003427378
23/7/2014,3986.19,1987.01,0.006202008,0.001754448,0.000426766
22/7/2014,3961.62,1983.53,0.006985008,0.005016138,0.009942928
21/7/2014,3934.14,1973.63,-0.001459432,-0.002320268,-0.003126157
18/7/2014,3939.89,1978.22,0.015956638,0.010264948,0.00166214
17/7/2014,3878.01,1958.12,-0.013813693,-0.011834051,-0.006838917
16/7/2014,3932.33,1981.57,0.004565125,0.004201127,0.011057298
15/7/2014,3914.46,1973.28,-0.003817318,-0.001932123,-0.005277123
14/7/2014,3929.46,1977.1,0.006372004,0.004843538,0.008355505
11/7/2014,3904.58,1967.57,0.006324677,0.001470977,0.002667706
10/7/2014,3880.04,1964.68,-0.00330601,-0.004131121,-0.006787734
9/7/2014,3892.91,1972.83,0.007463633,0.00464427,-0.00304222
8/7/2014,3864.07,1963.71,-0.011926223,-0.00704877,-0.01245695
7/7/2014,3910.71,1977.65,-0.003135348,-0.003923564,-0.006204396
3/7/2014,3923.01,1985.44,0.006088319,0.005479535,0.007159204
2/7/2014,3899.27,1974.62,0.001268511,0.000658788,0.001984448
1/7/2014,3894.33,1973.32,0.011650924,0.006677788,0.008748647
30/6/2014,3849.48,1960.23,0.001310984,-0.000372267,-0.002056882
27/6/2014,3844.44,1960.96,0.004580719,0.001910874,0.003370403
26/6/2014,3826.91,1957.22,-0.000109737,-0.001178854,0.000222763
25/6/2014,3827.33,1959.53,0.007316694,0.004897486,-0.007882601
24/6/2014,3799.53,1949.98,-0.00151893,-0.006435308,-0.001985119
23/6/2014,3805.31,1962.61,0.000702144,-0.000132459,-0.00360429
20/6/2014,3802.64,1962.87,0.000484109,0.001730051,0.002511714
19/6/2014,3800.8,1959.48,-0.001001417,0.001277479,0.004351931
18/6/2014,3804.61,1956.98,0.006159225,0.007718886,0.001743808
17/6/2014,3781.32,1941.99,0.000367732,0.002172589,0.001806177
16/6/2014,3779.93,1937.78,0.001157444,0.000836708,-0.003437643
13/6/2014,3775.56,1936.16,0.003124502,0.003134536,-0.009527846
12/6/2014,3763.8,1930.11,-0.008965599,-0.007088878,0.000614134
11/6/2014,3797.85,1943.89,-0.000791926,-0.003537029,-0.005048301
10/6/2014,3800.86,1950.79,0.001348881,-0.000245994,-0.000203636
9/6/2014,3795.74,1951.27,0.000308335,0.000938731,0.002449622
6/6/2014,3794.57,1949.44,0.00466514,0.004627769,0.006560505
5/6/2014,3776.95,1940.46,0.008911232,0.006525302,-0.000747954
4/6/2014,3743.59,1927.88,0.003624597,0.001891656,-0.00258912
3/6/2014,3730.07,1924.24,-0.000774185,-0.000379227,-0.004050058
2/6/2014,3732.96,1924.97,-0.001032964,0.000727813,0.002863613
30/5/2014,3736.82,1923.57,0.000294455,0.001843721,-0.003900281
29/5/2014,3735.72,1920.03,0.0063196,0.00536711,0.002933793
28/5/2014,3712.26,1909.78,-0.002903518,-0.001114069,0.000920393
27/5/2014,3723.07,1911.91,0.012438372,0.005987803,0.004269491
23/5/2014,3677.33,1900.53,0.007250346,0.004248371,-0.00070375
22/5/2014,3650.86,1892.49,0.004194619,0.002362251,-5.86424E-05
21/5/2014,3635.61,1888.03,0.009804711,0.00811606,0.002793296
20/5/2014,3600.31,1872.83,-0.004234405,-0.006498398,-0.006223885
19/5/2014,3615.62,1885.08,0.007922614,0.003844802,-0.001633653
16/5/2014,3587.2,1877.86,0.006179228,0.00374696,0.002178076
15/5/2014,3565.17,1870.85,-0.007814652,-0.009361779,-0.005466308
14/5/2014,3593.25,1888.53,-0.004951359,-0.004701046,0.000785672
13/5/2014,3611.13,1897.45,-0.000442878,0.000421796,0.003108672
12/5/2014,3612.73,1896.65,0.016039036,0.009672714,0.005458868
9/5/2014,3555.7,1878.48,0.004315872,0.001519489,-0.003611481
8/5/2014,3540.42,1875.63,-0.001705922,-0.001373648,0.006312165
7/5/2014,3546.47,1878.21,-0.002822992,0.005616474,-0.000323596
6/5/2014,3556.51,1867.72,-0.013475392,-0.008988359,-0.003488508
2/5/2014,3587.64,1881.14,-0.001869596,-0.001348424,0.001982699
1/5/2014,3594.36,1883.68,0.003444984,-0.000143316,0.004262537
30/4/2014,3582.02,1883.95,0.002246789,0.00299202,0.001491898
29/4/2014,3573.99,1878.33,0.008169183,0.004760809,0.010402675
28/4/2014,3545.03,1869.43,0.003376638,0.00323602,0.002168808
25/4/2014,3533.1,1863.4,-0.016131862,-0.008096412,-0.002580934
24/4/2014,3591.03,1878.61,0.009555698,0.001716976,0.004239891
23/4/2014,3557.04,1875.39,-0.008852517,-0.002213296,-0.001062588
22/4/2014,3588.81,1879.55,0.008106855,0.004092121,0.008527916
17/4/2014,3534.53,1864.85,0.000407575,0.001363898,0.006242216
16/4/2014,3533.09,1862.31,0.012970741,0.010488448,0.006512168
15/4/2014,3487.85,1842.98,0.003804722,0.00675731,-0.006409672
14/4/2014,3474.63,1830.61,0.008059533,0.008217262,0.00336803
11/4/2014,3446.85,1815.69,-0.011729591,-0.009486765,-0.012089732
10/4/2014,3487.76,1833.08,-0.031296175,-0.020884744,0.000964495
9/4/2014,3600.44,1872.18,0.017582237,0.010918162,0.00681263
8/4/2014,3538.23,1851.96,0.008689331,0.003750596,-0.004846893
7/4/2014,3507.75,1845.04,-0.008936593,-0.010750151,-0.010872812
4/4/2014,3539.38,1865.09,-0.02699597,-0.01253726,0.006993428
3/4/2014,3637.58,1888.77,-0.007749612,-0.001126448,-0.00148671
2/4/2014,3665.99,1890.9,0.002074677,0.002853324,0.00096203
1/4/2014,3658.4,1885.52,0.017426177,0.00703932,0.008214113
31/3/2014,3595.74,1872.34,0.006789883,0.007924118,-0.002599915
28/3/2014,3571.49,1857.62,0.002346252,0.004640246,0.004143709
27/3/2014,3563.13,1849.04,-0.005515101,-0.001900073,-0.002573691
26/3/2014,3582.89,1852.56,-0.012904541,-0.007000354,6.05611E-05
25/3/2014,3629.73,1865.62,0.003411299,0.004403911,0.012959328
24/3/2014,3617.39,1857.44,-0.009767127,-0.004864668,-0.005612152
21/3/2014,3653.07,1866.52,-0.011072099,-0.002932677,0.002262167
20/3/2014,3693.97,1872.01,0.00304936,0.00604051,-0.004670551
19/3/2014,3682.74,1860.77,-0.006442527,-0.00613166,-0.004874873
18/3/2014,3706.62,1872.25,0.012043653,0.007219595,0.005617806
17/3/2014,3662.51,1858.83,0.009548302,0.009613661,0.006204139
14/3/2014,3627.87,1841.13,-0.006468592,-0.002821799,-0.003951906
13/3/2014,3651.49,1846.34,-0.014990316,-0.011701103,-0.010134574
12/3/2014,3707.06,1868.2,0.004215089,0.0003052,-0.009662703
11/3/2014,3691.5,1867.63,-0.00400395,-0.005082118,-0.000597952
10/3/2014,3706.34,1877.17,0.000793865,-0.000463249,-0.003456135
7/3/2014,3703.4,1878.04,-0.004711188,0.000538084,-0.011165942
6/3/2014,3720.93,1877.03,-0.001679549,0.001718424,0.001933465
5/3/2014,3727.19,1873.81,0.00195165,-5.34E-05,-0.007092822
4/3/2014,3719.93,1873.91,0.014055289,0.015267672,0.017202314
3/3/2014,3668.37,1845.73,-0.007502503,-0.007378526,-0.014875839
28/2/2014,3696.1,1859.45,-0.001000054,0.002782736,-8.81018E-05
27/2/2014,3699.8,1854.29,0.006310178,0.00494808,0.001632545
26/2/2014,3676.6,1845.16,-0.000690379,2.17E-05,-0.004582388
25/2/2014,3679.14,1845.12,-0.001809643,-0.001347687,-0.005155915
24/2/2014,3685.81,1847.61,0.006337028,0.006186521,0.004065457
21/2/2014,3662.6,1836.25,-0.002540898,-0.001918708,0.003684133
20/2/2014,3671.93,1839.78,0.005223319,0.006031442,0.002398223
19/2/2014,3652.85,1828.75,-0.007223945,-0.006524479,4.4141E-05
18/2/2014,3679.43,1840.76,0.004244135,0.001158471,0.008966746
14/2/2014,3663.88,1838.63,0.00118047,0.00480919,0.000630687
13/2/2014,3659.56,1829.83,0.008876979,0.005810055,-0.002337079
12/2/2014,3627.36,1819.26,0.001557271,-0.000269268,0.000344688
11/2/2014,3621.72,1819.75,0.011057729,0.011062094,0.012303538
10/2/2014,3582.11,1799.84,0.005671115,0.001569265,0.003028136
7/2/2014,3561.91,1797.02,0.018386894,0.013301906,0.002043212
6/2/2014,3497.6,1773.43,0.012359258,0.012439771,0.01554685
5/2/2014,3454.9,1751.64,-0.004408968,-0.002028259,0.001333478
4/2/2014,3470.2,1755.2,0.008632466,0.007641125,-0.002536462
3/2/2014,3440.5,1741.89,-0.023118072,-0.022831947,-0.006865938
31/1/2014,3521.92,1782.59,-0.002969644,-0.006465313,-0.004297622
30/1/2014,3532.41,1794.19,0.018625534,0.01126705,-0.000886267
29/1/2014,3467.82,1774.2,-0.010810903,-0.010209205,-0.004260305
28/1/2014,3505.72,1792.5,-0.000940434,0.006140686,0.003297358
27/1/2014,3509.02,1781.56,-0.00916566,-0.004876305,-0.016957546
24/1/2014,3541.48,1790.29,-0.020001328,-0.020875491,-0.016181182
23/1/2014,3613.76,1828.46,-0.003848147,-0.008889563,-0.007764089
22/1/2014,3627.72,1844.86,0.002769716,0.0005749,-0.001170566
21/1/2014,3617.7,1843.8,0.007365124,0.002773699,-0.000351047
17/1/2014,3591.25,1838.7,-0.005549264,-0.00389514,0.002039499
16/1/2014,3611.29,1845.89,0.00040168,-0.001347126,-0.000659834
15/1/2014,3609.84,1848.38,0.008152151,0.005166188,0.007832242
14/1/2014,3580.65,1838.88,0.019315076,0.010817942,0.001435506
13/1/2014,3512.8,1819.2,-0.014664468,-0.012576193,0.002566804
10/1/2014,3565.08,1842.37,0.00351857,0.002306692,0.007263163
9/1/2014,3552.58,1838.13,-0.004193366,0.000348301,-0.004537475
8/1/2014,3567.54,1837.49,0.002723555,-0.000212201,-0.004988528
7/1/2014,3557.85,1837.88,0.008758251,0.006081773,0.003684609
3/1/2014,3538.73,1831.37,-0.006970538,-0.000332973,0.001905357
2/1/2014,3563.57,1831.98,-0.007914811,-0.00886191,-0.004622839
31/12/2013,3592,1848.36,0.006139918,0.003959654,0.002644363
30/12/2013,3570.08,1841.07,-0.0011024,-0.000179211,-0.002903317
27/12/2013,3574.02,1841.4,-0.002945952,-0.000336587,0.008470019
24/12/2013,3572.8,1833.32,0.000952541,0.002915771,0.002335819
23/12/2013,3569.4,1827.99,0.010820715,0.005318096,0.010898193
20/12/2013,3531.19,1818.32,0.0093065,0.004818744,0.003325892
19/12/2013,3498.63,1809.6,-0.003134234,-0.000579902,0.014263489
18/12/2013,3509.63,1810.65,0.011618992,0.016647951,0.000909624
17/12/2013,3469.32,1781,-0.001861447,-0.003100966,-0.00551961
16/12/2013,3475.79,1786.54,0.005609883,0.006319987,0.012763975
13/12/2013,3456.4,1775.32,-0.001124183,-0.00010138,-0.000822305
12/12/2013,3460.29,1775.5,-0.002507935,-0.003770578,-0.009588641
11/12/2013,3468.99,1782.22,-0.012864948,-0.011316861,-0.002391428
10/12/2013,3514.2,1802.62,-0.000560269,-0.003179659,-0.005518713
9/12/2013,3516.17,1808.37,0.00339872,0.001817084,0.001144689
6/12/2013,3504.26,1805.09,0.007628539,0.011237906,0.0082637
5/12/2013,3477.73,1785.03,-0.00151593,-0.004339556,-0.001797235
4/12/2013,3483.01,1792.81,0.001054798,-0.001303512,-0.003429061
3/12/2013,3479.34,1795.15,-0.000519943,-0.003192848,-0.009537095
2/12/2013,3481.15,1800.9,-0.001912369,-0.002719001,-0.008315039
29/11/2013,3487.82,1805.81,0.004996427,-0.000785733,-0.00058607
27/11/2013,3470.48,1807.23,0.007174034,0.002485092,0.002004159
26/11/2013,3445.76,1802.75,0.005330431,0.000149794,-0.008723449
25/11/2013,3427.49,1802.48,0.001598471,-0.001263326,0.003041517
22/11/2013,3422.02,1804.76,0.005666022,0.004961439,-0.0010477
21/11/2013,3402.74,1795.85,0.010563767,0.008128575,2.99352E-05
20/11/2013,3367.17,1781.37,-0.003244399,-0.003635611,-0.002523141
19/11/2013,3378.13,1787.87,-0.003169198,-0.002042947,-0.003792668
18/11/2013,3388.87,1791.53,-0.009849295,-0.003698184,0.004496967
15/11/2013,3422.58,1798.18,0.002178534,0.004222001,0.004095348
14/11/2013,3415.14,1790.62,0.002813047,0.004837262,0.005444947
13/11/2013,3405.56,1782,0.011984322,0.008095311,-0.0143902
12/11/2013,3365.23,1767.69,0.000669049,-0.00237035,-0.000237798
11/11/2013,3362.98,1771.89,-0.001146476,0.000722915,0.002981337
8/11/2013,3366.84,1770.61,0.013677926,0.013427582,0.001672341
7/11/2013,3321.41,1747.15,-0.018895959,-0.013182791,-0.006600709
6/11/2013,3385.38,1770.49,-0.001015103,0.004265529,-0.000755914
5/11/2013,3388.82,1762.97,0.001202452,-0.002805541,-0.002483884
4/11/2013,3384.75,1767.93,0.001476436,0.003570537,0.004291208
1/11/2013,3379.76,1761.64,0.000600995,0.002903435,0.00049024
31/10/2013,3377.73,1756.54,-0.002259717,-0.00383937,-0.006831226
30/10/2013,3385.38,1763.31,-0.001878087,-0.004875984,0.000442824
29/10/2013,3391.75,1771.95,0.002681306,0.005584214,0.007270511
28/10/2013,3382.68,1762.11,-0.000339852,0.001329719,0.000669513
25/10/2013,3383.83,1759.77,0.00637941,0.004394802,0.001206578
24/10/2013,3362.38,1752.07,0.004880381,0.003258168,0.005798187
23/10/2013,3346.05,1746.38,-0.006201495,-0.004724535,-0.003166211
22/10/2013,3366.93,1754.67,0.001710709,0.005737508,0.006236663
21/10/2013,3361.18,1744.66,0.002176584,9.17E-05,0.00477154
18/10/2013,3353.88,1744.5,0.015933214,0.00654877,0.007055746
17/10/2013,3301.28,1733.15,0.005975616,0.006743962,0.000699982
16/10/2013,3281.67,1721.54,0.011406434,0.013827544,0.003435587
15/10/2013,3244.66,1698.06,-0.003488922,-0.007063749,0.006361695
14/10/2013,3256.02,1710.14,0.006861833,0.004074683,0.003160069
11/10/2013,3233.83,1703.2,0.00716012,0.006286335,0.008817355
10/10/2013,3210.84,1692.56,0.021734011,0.021830476,0.014610518
9/10/2013,3142.54,1656.4,-0.003592412,0.000573862,-0.004382796
8/10/2013,3153.87,1655.45,-0.01922449,-0.012332053,-0.011107141
7/10/2013,3215.69,1676.12,-0.008289721,-0.008506359,-0.002572088
4/10/2013,3242.57,1690.5,0.008942601,0.007053245,0.000759808
3/10/2013,3213.83,1678.66,-0.01212015,-0.008979438,0.001786408
2/10/2013,3253.26,1693.87,6.46E-05,-0.000666667,-0.003482972
1/10/2013,3253.05,1695,0.010829035,0.007998573,-0.000340441
30/9/2013,3218.2,1681.55,-0.003745782,-0.00602926,-0.00775408
27/9/2013,3230.3,1691.75,-0.001156448,-0.004073775,-0.008057146
26/9/2013,3234.04,1698.67,0.007944399,0.003485411,0.002152179
25/9/2013,3208.55,1692.77,-0.003141059,-0.002739452,-0.003043445
24/9/2013,3218.66,1697.42,-0.000211223,-0.002597189,0.002150242
23/9/2013,3219.34,1701.84,-0.001671458,-0.004719547,-0.005912316
20/9/2013,3224.73,1709.91,-0.003978243,-0.007216926,-0.004377094
19/9/2013,3237.61,1722.34,0.001949674,-0.001842923,0.010154297
18/9/2013,3231.31,1725.52,0.012686354,0.012177667,-0.001735107
17/9/2013,3190.83,1704.76,0.006987115,0.004217719,-0.007957239
16/9/2013,3168.69,1697.6,-0.003017355,0.005693162,0.00593882
13/9/2013,3178.28,1687.99,0.00085339,0.002714712,-0.000789194
12/9/2013,3175.57,1683.42,-0.001349116,-0.003380438,9.10692E-05
11/9/2013,3179.86,1689.13,-0.001635757,0.003052275,0.000668287
10/9/2013,3185.07,1683.99,0.004776131,0.007345772,0.008161453
